group_name,date,user_id,original_text,ioc_type,ioc_value,source
Unknown,2024-04-09 06:05:27,,"Шаг 1
/ip dns static add name=clamav.net type=FWD forward-to=10.100.1.1 address-list=vpn-domains match-subdomain=yes

Делаем dig www.clamav.net, в адрес листе появляются два IP 104.16.218.84 и 104.16.219.84

Шаг 2
Создать маршруты для этих адресов.


Помогите со вторым шагом - спотыкаюсь",IPv4 (Loose),104.16.218.84,regex-loose
Unknown,2024-04-09 06:05:27,,"Шаг 1
/ip dns static add name=clamav.net type=FWD forward-to=10.100.1.1 address-list=vpn-domains match-subdomain=yes

Делаем dig www.clamav.net, в адрес листе появляются два IP 104.16.218.84 и 104.16.219.84

Шаг 2
Создать маршруты для этих адресов.


Помогите со вторым шагом - спотыкаюсь",IPv4 (Loose),104.16.219.84,regex-loose
Unknown,2024-04-09 04:51:27,,https://antifilter.network/faq - конфиг отсюда брали ?,URL (Dirty),https://antifilter.network/faq,regex-greedy
Unknown,2024-04-09 04:08:03,,https://help.mikrotik.com/docs/display/ROS/WiFi#WiFi-SecurityProperties,URL (Dirty),https://help.mikrotik.com/docs/display/ROS/WiFi#WiFi-SecurityProperties,regex-greedy
Unknown,2024-04-08 22:56:31,,https://mikrotik.com/product/sxtsq_lite2,URL (Dirty),https://mikrotik.com/product/sxtsq_lite2,regex-greedy
Unknown,2024-04-08 16:50:58,,https://help.mikrotik.com/docs/display/ROS/RouterBOOT#RouterBOOT-SimpleUpgrade,URL (Dirty),https://help.mikrotik.com/docs/display/ROS/RouterBOOT#RouterBOOT-SimpleUpgrade,regex-greedy
Unknown,2024-04-08 14:34:42,,гуг в помощь https://www.google.ru/search?q=CHR+P10%3F&oq=CHR+P10%3F&sourceid=chrome&ie=UTF-8,URL (Dirty),https://www.google.ru/search?q=CHR+P10%3F&oq=CHR+P10%3F&sourceid=chrome&ie=UTF-8,regex-greedy
Unknown,2024-04-08 14:33:41,,https://www.lanmart.ru/licenzija-mikrotik-cloud-hosted-router-p10.html,URL (Dirty),https://www.lanmart.ru/licenzija-mikrotik-cloud-hosted-router-p10.html,regex-greedy
Unknown,2024-04-08 13:35:59,,https://qna.habr.com/q/1277016,URL (Dirty),https://qna.habr.com/q/1277016,regex-greedy
Unknown,2024-04-07 13:39:27,,https://wiki.mikrotik.com/wiki/Manual:Scripting,URL (Dirty),https://wiki.mikrotik.com/wiki/Manual:Scripting,regex-greedy
Unknown,2024-04-07 11:16:30,,"Очень просто у вас есть статический IP, на микроте поднимается l2tp server, покупается доменное имя, прописывается A, все можно конектиться в 172.16.10.0 и иметь доступ во внутренний сегмент и вланы",IPv4 (Loose),172.16.10.0,regex-loose
Unknown,2024-04-04 13:54:20,,Lea las instrucciones en https://help.mikrotik.com/docs/display/ROS/TR-069,URL (Dirty),https://help.mikrotik.com/docs/display/ROS/TR-069,regex-greedy
Unknown,2024-04-03 16:41:36,,https://pastebin.com/RaKN2fWv,URL (Dirty),https://pastebin.com/RaKN2fWv,regex-greedy
Unknown,2024-04-03 14:45:21,,":global AOLAN;
:local tgBotToken ""yourBotToken""
:local tgChatID ""yourChatID""
:local MonInt ""LAN1"";
:local IntCurrRunState ({""true""=""Online"";""false""=""Offline""}->[/interface ethernet get $MonInt running]);
:if ($AOLAN != $IntCurrRunState) do={
    :set AOLAN ""$IntCurrRunState"";
    /log warning ""$MonInt $AOLAN"";
    :delay 1
    /tool fetch url=""https://api.telegram.org/bot$tgBotToken/sendMessage?chat_id=$tgChatID&text=\""$MonInt $AOLAN\"""" keep-result=no
    :delay 2;
}",URL (Dirty),"https://api.telegram.org/bot$tgBotToken/sendMessage?chat_id=$tgChatID&text=\""$MonInt",regex-greedy
Unknown,2024-04-03 07:53:33,,https://help.mikrotik.com/docs/display/ROS/Controller+Bridge+and+Port+Extender,URL (Dirty),https://help.mikrotik.com/docs/display/ROS/Controller+Bridge+and+Port+Extender,regex-greedy
Unknown,2024-04-02 14:40:16,,"можно ли https://registry-1.docker.io
заменить на https://hub.docker.com/ ?",URL (Dirty),https://registry-1.docker.io,regex-greedy
Unknown,2024-04-02 14:40:16,,"можно ли https://registry-1.docker.io
заменить на https://hub.docker.com/ ?",URL (Dirty),https://hub.docker.com/,regex-greedy
Unknown,2024-04-02 14:12:16,,"/tool fetch https://127.0.0.1/ dst-path=path/to/create/xxx/temp

Причем именно ххх название целевой папки, temp не будет создано.
Но если ее нет то и создавать отдельно не нужно вам. Создайте дирректорию с именем под себя",URL (Dirty),https://127.0.0.1/,regex-greedy
Unknown,2024-04-02 13:11:35,,https://mikrotik.com/products/compare/C52iG-5HaxD2HaxD-TC+L009UiGS-2HaxD-IN,URL (Dirty),https://mikrotik.com/products/compare/C52iG-5HaxD2HaxD-TC+L009UiGS-2HaxD-IN,regex-greedy
Unknown,2024-04-02 12:57:45,,https://mikrotik.com/product/l009uigs_2haxd_in,URL (Dirty),https://mikrotik.com/product/l009uigs_2haxd_in,regex-greedy
Unknown,2024-04-02 12:23:51,,https://habr.com/ru/articles/312340/,URL (Dirty),https://habr.com/ru/articles/312340/,regex-greedy
Unknown,2024-04-02 10:02:38,,"всем привет, вопрос по скриптам

{
:global AOLAN;
:local MonInt ""LAN1"";
:local IntCurrRunState ({""true""=""Online"";""false""=""Offline""}->[/interface ethernet get $MonInt running]);
:if ($AOLAN != $IntCurrRunState) do={
:set AOLAN $IntCurrRunState;
/log warning ""$MonInt $AOLAN"";
:delay 1
}
}

В логи запись идет, не могу прикрутить к telegram

{
:global AOLAN;
:local MonInt ""LAN1"";
:local IntCurrRunState ({""true""=""Online"";""false""=""Offline""}->[/interface ethernet get $MonInt running]);
:if ($AOLAN != $IntCurrRunState) do={
:set AOLAN $IntCurrRunState;
:delay 2;
/tool fetch url=""https://api.telegram.org/bot***/sendMessage?chat_id=***&text=test"" keep-result=no
}
}

Что не так делаю?",URL (Dirty),"https://api.telegram.org/bot***/sendMessage?chat_id=***&text=test""",regex-greedy
Unknown,2024-04-01 14:43:34,,"https://gist.github.com/marfillaster/7a136ea826815ac22f2849e099a1c6a1
https://systemzone.net/mikrotik-unequal-dual-wan-load-balancing-with-failover-using-ecmp/",URL (Dirty),https://systemzone.net/mikrotik-unequal-dual-wan-load-balancing-with-failover-using-ecmp/,regex-greedy
Unknown,2024-04-01 14:43:34,,"https://gist.github.com/marfillaster/7a136ea826815ac22f2849e099a1c6a1
https://systemzone.net/mikrotik-unequal-dual-wan-load-balancing-with-failover-using-ecmp/",MD5 Hash,7a136ea826815ac22f2849e099a1c6a1,regex-md5
Unknown,2024-04-01 09:17:31,,https://help.mikrotik.com/docs/display/ROS/PPP+AAA,URL (Dirty),https://help.mikrotik.com/docs/display/ROS/PPP+AAA,regex-greedy
Unknown,2024-03-31 11:04:42,,https://mikrotik.com/product/CCR1036-12G-4S-149#fndtn-downloads,URL (Dirty),https://mikrotik.com/product/CCR1036-12G-4S-149#fndtn-downloads,regex-greedy
Unknown,2024-03-30 19:52:53,,server.config с сервера положил сюда https://pastebin.com/ksByJYex,URL (Dirty),https://pastebin.com/ksByJYex,regex-greedy
Unknown,2024-03-30 12:42:59,,https://help.mikrotik.com/docs/pages/viewpage.action?pageId=237699479,URL (Dirty),https://help.mikrotik.com/docs/pages/viewpage.action?pageId=237699479,regex-greedy
Unknown,2024-03-30 10:01:35,,https://help.mikrotik.com/docs/display/ROS/Profiler,URL (Dirty),https://help.mikrotik.com/docs/display/ROS/Profiler,regex-greedy
Unknown,2024-03-30 09:57:12,,Не одно) https://mikrotik.com/product/hap_ac2,URL (Dirty),https://mikrotik.com/product/hap_ac2,regex-greedy
Unknown,2024-03-30 09:37:31,,"https://help.mikrotik.com/docs/display/ROS/BGP
https://help.mikrotik.com/docs/display/ROS/BFD",URL (Dirty),https://help.mikrotik.com/docs/display/ROS/BGP,regex-greedy
Unknown,2024-03-30 09:37:31,,"https://help.mikrotik.com/docs/display/ROS/BGP
https://help.mikrotik.com/docs/display/ROS/BFD",URL (Dirty),https://help.mikrotik.com/docs/display/ROS/BFD,regex-greedy
Unknown,2024-03-29 10:33:57,,https://help.mikrotik.com/docs/display/ROS/MACsec,URL (Dirty),https://help.mikrotik.com/docs/display/ROS/MACsec,regex-greedy
Unknown,2024-03-29 09:48:39,,"https://www.rfc-editor.org/rfc/rfc5006.txt
тут говорится о флаге O",URL (Dirty),https://www.rfc-editor.org/rfc/rfc5006.txt,regex-greedy
Unknown,2024-03-29 08:14:52,,https://mikrotiklab.ru/nastrojka/nastrojka-ipsec-mikrotik.html,URL (Dirty),https://mikrotiklab.ru/nastrojka/nastrojka-ipsec-mikrotik.html,regex-greedy
Unknown,2024-03-29 08:04:35,,"https://www.piter.com/collection/kompyutery-i-internet/product/kompyuternye-seti-printsipy-tehnologii-protokoly-yubileynoe-izdanie

help.mikrotik.com",URL (Dirty),https://www.piter.com/collection/kompyutery-i-internet/product/kompyuternye-seti-printsipy-tehnologii-protokoly-yubileynoe-izdanie,regex-greedy
Unknown,2024-03-28 11:55:30,,https://help.mikrotik.com/docs/,URL (Dirty),https://help.mikrotik.com/docs/,regex-greedy
Unknown,2024-03-27 18:33:51,,https://static.tp-link.com/res/down/doc/Archer_C20_V1_UG.pdf#page92,URL (Dirty),https://static.tp-link.com/res/down/doc/Archer_C20_V1_UG.pdf#page92,regex-greedy
Unknown,2024-03-27 16:27:15,,https://qna.habr.com/q/1126880,URL (Dirty),https://qna.habr.com/q/1126880,regex-greedy
Unknown,2024-03-27 11:12:36,,https://interface31.ru/tech_it/2022/04/nastroyka-wireguard-vpn-na-routerah-mikrotik.html,URL (Dirty),https://interface31.ru/tech_it/2022/04/nastroyka-wireguard-vpn-na-routerah-mikrotik.html,regex-greedy
Unknown,2024-03-27 07:00:53,,ну https://i.mt.lv/cdn/product_files/RB4011iGSplusRM_180903.png,URL (Dirty),https://i.mt.lv/cdn/product_files/RB4011iGSplusRM_180903.png,regex-greedy
Unknown,2024-03-26 21:17:25,,"Hama
https://www.hama.com/00053128/hama-usb-3-0-gigabit-ethernet-adapter-10-100-1000-mbps_eng",URL (Dirty),https://www.hama.com/00053128/hama-usb-3-0-gigabit-ethernet-adapter-10-100-1000-mbps_eng,regex-greedy
Unknown,2024-03-26 17:18:41,,https://wiki.mikrotik.com/wiki/Manual:Tools/Sms,URL (Dirty),https://wiki.mikrotik.com/wiki/Manual:Tools/Sms,regex-greedy
Unknown,2024-03-26 08:44:06,,там ещё есть 142.250.74.74,IPv4 (Loose),142.250.74.74,regex-loose
Unknown,2024-03-26 08:42:16,,64.233.163.188 и 192.168.10.61,IPv4 (Loose),64.233.163.188,regex-loose
Unknown,2024-03-26 06:46:34,,https://help.mikrotik.com/docs/display/ROS/Clock,URL (Dirty),https://help.mikrotik.com/docs/display/ROS/Clock,regex-greedy
Unknown,2024-03-26 04:54:02,,https://pastebin.com/KYvwb1HX,URL (Dirty),https://pastebin.com/KYvwb1HX,regex-greedy
Unknown,2024-03-25 09:12:29,,https://help.mikrotik.com/docs/pages/viewpage.action?pageId=46759946#WifiWave2(7.12andolder)-Overview,URL (Dirty),https://help.mikrotik.com/docs/pages/viewpage.action?pageId=46759946#WifiWave2(7.12andolder)-Overview,regex-greedy
Unknown,2024-03-24 08:05:59,,"https://communities.vmware.com/t5/Legacy-User-Blogs/Promiscuous-mode/ta-p/2765587

Примерно так",URL (Dirty),https://communities.vmware.com/t5/Legacy-User-Blogs/Promiscuous-mode/ta-p/2765587,regex-greedy
Unknown,2024-03-23 17:12:50,,https://ipcalc.co/,URL (Dirty),https://ipcalc.co/,regex-greedy
Unknown,2024-03-22 19:28:39,,Посмотрите эту тему https://forum.mikrotik.com/viewtopic.php?t=199702,URL (Dirty),https://forum.mikrotik.com/viewtopic.php?t=199702,regex-greedy
Unknown,2024-03-22 12:20:40,,"Вот пример
https://help.mikrotik.com/docs/display/ROS/GRE",URL (Dirty),https://help.mikrotik.com/docs/display/ROS/GRE,regex-greedy
Unknown,2024-03-21 06:26:28,,"Сам погляди чо у вас открыто)

https://www.shodan.io/host/82.209.222.132",URL (Dirty),https://www.shodan.io/host/82.209.222.132,regex-greedy
Unknown,2024-03-21 06:26:28,,"Сам погляди чо у вас открыто)

https://www.shodan.io/host/82.209.222.132",IPv4 (Loose),82.209.222.132,regex-loose
Unknown,2024-03-21 06:05:26,,"https://www.tarikin.vn/how-to-reset-mikrotik-routerboard-admin-password-without-resetting-the-configuration/

Никита Тарыкин сделал у себя инструкцию с картинками 😁",URL (Dirty),https://www.tarikin.vn/how-to-reset-mikrotik-routerboard-admin-password-without-resetting-the-configuration/,regex-greedy
Unknown,2024-03-21 04:31:20,,"у меня Switch OS Lite как выяснилось
к сожалению информации по настрйке  VLAN на нем в Интернете маловато
Воспользовался инструкцией на официальным ресурсе любезно предложенным VeDERko
https://help.mikrotik.com/docs/display/SWOS/SwOS

помечаем транковый порт как 
strict - tagged only - default vlan id=1
порты доступа
strict - untagged only - default vlan=199 (тот id который отправляю сверху с роутера через его транковый порт)

обьединяю порты участники в группу с тэгом 199
и все, теряю связь с коммутатором, инет пропадает напрочь на всех устройствах к нему подключенных
ну кто то же этим пользуется и как то настраивает
Прошу помочь",URL (Dirty),https://help.mikrotik.com/docs/display/SWOS/SwOS,regex-greedy
Unknown,2024-03-20 15:06:50,,https://www.labirint.ru/books/936599/,URL (Dirty),https://www.labirint.ru/books/936599/,regex-greedy
Unknown,2024-03-20 13:59:27,,https://translate.google.ru/,URL (Dirty),https://translate.google.ru/,regex-greedy
Unknown,2024-03-20 13:48:06,,https://habr.com/ru/post/463813/,URL (Dirty),https://habr.com/ru/post/463813/,regex-greedy
Unknown,2024-03-19 07:42:44,,https://help.mikrotik.com/docs/display/ROS/NAT#NAT-DestinationNAT,URL (Dirty),https://help.mikrotik.com/docs/display/ROS/NAT#NAT-DestinationNAT,regex-greedy
Unknown,2024-03-18 10:43:04,,https://help.mikrotik.com/docs/display/ROS/OpenVPN,URL (Dirty),https://help.mikrotik.com/docs/display/ROS/OpenVPN,regex-greedy
Unknown,2024-03-18 10:42:54,,https://help.mikrotik.com/docs/display/ROS/OpenVPN#OpenVPN-OVPNClient,URL (Dirty),https://help.mikrotik.com/docs/display/ROS/OpenVPN#OpenVPN-OVPNClient,regex-greedy
Unknown,2024-03-18 10:20:16,,https://mikrotiklab.ru/nastrojka/artga-l2tp-server.html,URL (Dirty),https://mikrotiklab.ru/nastrojka/artga-l2tp-server.html,regex-greedy
Unknown,2024-03-17 10:37:47,,"Добрый день) 
https://help.mikrotik.com/docs/pages/viewpage.action?pageId=3211294#PPTP-PPTPClient

https://help.mikrotik.com/docs/display/ROS/OpenVPN
https://www.youtube.com/live/kc4HqRhJ3lE?si=miBZynbdljgeIMU8",URL (Dirty),https://help.mikrotik.com/docs/pages/viewpage.action?pageId=3211294#PPTP-PPTPClient,regex-greedy
Unknown,2024-03-17 00:46:20,,"173.194.221.113 ip google.com
Если у вас по нему не зайдёт, то предположу что проблема и не в днс )",IPv4 (Loose),173.194.221.113,regex-loose
Unknown,2024-03-16 14:28:45,,"Даже вот так https://www.nic.ru/whois/?searchWord=172.25.71.42
NetRange: 172.16.0.0 - 172.31.255.255
CIDR: 172.16.0.0/12
NetName: PRIVATE-ADDRESS-BBLK-RFC1918-IANA-RESERVED
NetHandle: NET-172-16-0-0-1
Parent: NET172 (NET-172-0-0-0-0)
NetType: IANA Special Use",URL (Dirty),https://www.nic.ru/whois/?searchWord=172.25.71.42,regex-greedy
Unknown,2024-03-16 14:28:45,,"Даже вот так https://www.nic.ru/whois/?searchWord=172.25.71.42
NetRange: 172.16.0.0 - 172.31.255.255
CIDR: 172.16.0.0/12
NetName: PRIVATE-ADDRESS-BBLK-RFC1918-IANA-RESERVED
NetHandle: NET-172-16-0-0-1
Parent: NET172 (NET-172-0-0-0-0)
NetType: IANA Special Use",IPv4 (Loose),172.25.71.42,regex-loose
Unknown,2024-03-16 14:28:45,,"Даже вот так https://www.nic.ru/whois/?searchWord=172.25.71.42
NetRange: 172.16.0.0 - 172.31.255.255
CIDR: 172.16.0.0/12
NetName: PRIVATE-ADDRESS-BBLK-RFC1918-IANA-RESERVED
NetHandle: NET-172-16-0-0-1
Parent: NET172 (NET-172-0-0-0-0)
NetType: IANA Special Use",IPv4 (Loose),172.16.0.0,regex-loose
Unknown,2024-03-16 14:28:45,,"Даже вот так https://www.nic.ru/whois/?searchWord=172.25.71.42
NetRange: 172.16.0.0 - 172.31.255.255
CIDR: 172.16.0.0/12
NetName: PRIVATE-ADDRESS-BBLK-RFC1918-IANA-RESERVED
NetHandle: NET-172-16-0-0-1
Parent: NET172 (NET-172-0-0-0-0)
NetType: IANA Special Use",IPv4 (Loose),172.31.255.255,regex-loose
Unknown,2024-03-16 11:49:16,,"Месяц назад эти взяли
https://aliexpress.ru/item/1005003515662920.html?sku_id=12000026135734083&spm=a2g2w.productlist.search_results.9.5a597572SueNkL",URL (Dirty),https://aliexpress.ru/item/1005003515662920.html?sku_id=12000026135734083&spm=a2g2w.productlist.search_results.9.5a597572SueNkL,regex-greedy
Unknown,2024-03-15 11:58:10,,https://linkmeup.gitbook.io/sdsm/7.-vpn/3.-gre-over-ipsec,URL (Dirty),https://linkmeup.gitbook.io/sdsm/7.-vpn/3.-gre-over-ipsec,regex-greedy
Unknown,2024-03-14 20:17:16,,https://yandex.ru/search/touch/?text=visio+mikrotik+stencils&clid=2041722&lr=101619,URL (Dirty),https://yandex.ru/search/touch/?text=visio+mikrotik+stencils&clid=2041722&lr=101619,regex-greedy
Unknown,2024-03-13 18:44:56,,https://i.mt.lv/cdn/product_files/sfp_module-160202133526_160226.pdf,URL (Dirty),https://i.mt.lv/cdn/product_files/sfp_module-160202133526_160226.pdf,regex-greedy
Unknown,2024-03-13 15:00:23,,https://habr.com/ru/articles/236969/,URL (Dirty),https://habr.com/ru/articles/236969/,regex-greedy
Unknown,2024-03-13 10:55:04,,https://help.mikrotik.com/docs/display/ROS/Multi-chassis+Link+Aggregation+Group,URL (Dirty),https://help.mikrotik.com/docs/display/ROS/Multi-chassis+Link+Aggregation+Group,regex-greedy
Unknown,2024-03-13 07:26:42,,"Как откатить RouterOS 7 на 6 версию | Настройка MikroTik | Дзен
https://dzen.ru/a/ZM3tCDl-EVpzkTs8",URL (Dirty),https://dzen.ru/a/ZM3tCDl-EVpzkTs8,regex-greedy
Unknown,2024-03-13 05:40:07,,https://help.mikrotik.com/docs/display/ROS/Container#Container-EnableContainermode,URL (Dirty),https://help.mikrotik.com/docs/display/ROS/Container#Container-EnableContainermode,regex-greedy
Unknown,2024-03-12 20:06:00,,"Не могу настроить подключение интернета на микротике. Микрот пингует 8.8.8.8 , но интернета все равно нету",IPv4 (Loose),8.8.8.8,regex-loose
Unknown,2024-03-12 14:15:01,,https://help.mikrotik.com/docs/pages/viewpage.action?pageId=46759946,URL (Dirty),https://help.mikrotik.com/docs/pages/viewpage.action?pageId=46759946,regex-greedy
Unknown,2024-03-12 10:08:29,,"https://www.youtube.com/watch?v=kc4HqRhJ3lE&pp=ygUQb3BlbnZwbiBtaWtyb3Rpaw%3D%3D

https://help.mikrotik.com/docs/display/ROS/OpenVPN#OpenVPN-Example",URL (Dirty),https://help.mikrotik.com/docs/display/ROS/OpenVPN#OpenVPN-Example,regex-greedy
Unknown,2024-03-11 14:58:06,,"В конфиге openvpn
push ""route 192.168.10.0 255.255.255.0""
route 192.168.10.0 255.255.255.0

В клиенте client-config-dir .ccd
# Клиентская подсеть за mikrotik (192) и адрес openvpn у роутера (10)
iroute 192.168.10.0 255.255.255.0
# Добавим шлюз по умолчанию для машин за микротиком
ifconfig-push 10.0.1.6 10.0.1.1",IPv4 (Loose),255.255.255.0,regex-loose
Unknown,2024-03-11 14:26:53,,Учитывая что https://wiki.mikrotik.com/wiki/Manual:Hurricane_Electric_Tunnel_Broker_Example_for_Home,URL (Dirty),https://wiki.mikrotik.com/wiki/Manual:Hurricane_Electric_Tunnel_Broker_Example_for_Home,regex-greedy
Unknown,2024-03-11 12:42:09,,"Ну, видимо поддерживает 

(не стесняйтесь гуглить)

https://forum.mikrotik.com/viewtopic.php?t=199338",URL (Dirty),https://forum.mikrotik.com/viewtopic.php?t=199338,regex-greedy
Unknown,2024-03-10 14:03:20,,https://www.ozon.ru/product/umnoe-wi-fi-rele-mini-smart-switch-tuya-aubess-16a-rabotaet-s-yandeks-alisoy-947087620/,URL (Dirty),https://www.ozon.ru/product/umnoe-wi-fi-rele-mini-smart-switch-tuya-aubess-16a-rabotaet-s-yandeks-alisoy-947087620/,regex-greedy
Unknown,2024-03-10 13:29:21,,"Virt Unify controller )

https://gist.github.com/marfillaster/9fa1a9571d4d93b2992977d33d99b1a9",MD5 Hash,9fa1a9571d4d93b2992977d33d99b1a9,regex-md5
Unknown,2024-03-10 10:38:23,,https://neolurk.org/wiki/%D0%93%D0%B5%D1%82,URL (Dirty),https://neolurk.org/wiki/%D0%93%D0%B5%D1%82,regex-greedy
Unknown,2024-03-09 21:28:06,,Вот так думал сделать: https://bubnovd.net/post/blogger/dhcp-failover-with-routeros/,URL (Dirty),https://bubnovd.net/post/blogger/dhcp-failover-with-routeros/,regex-greedy
Unknown,2024-03-09 15:44:46,,С наружи проблем нет https://check-host.net/check-ping?host=1.1.1.1,URL (Dirty),https://check-host.net/check-ping?host=1.1.1.1,regex-greedy
Unknown,2024-03-09 15:39:51,,"Использовал https://1.1.1.1/dns-query для DOH сейчас час пик, тормозит инет, попинговал 1.1.1.1 с размером пакета 1400 пинга нет, мелкие пакеты пролазят с непредсказуемым результатом ... Вот реально не знаю куда двигаться, это пров обходной днс глушит или вообще что ? Спидтест до областного центра показывает 94 мегабита ...",URL (Dirty),https://1.1.1.1/dns-query,regex-greedy
Unknown,2024-03-09 13:18:11,,"Спасибо
Небольшое уточнение
Если запросы будут идти из нескольких подсетей иначе говоря из 172.16.0.0/16, но при этом не из 172.16.200.0/24 то я могу 172.16.200.0/24 указать как адрес назначения для переадресации на 10.10.0.0/24, не будет конфликтов?",IPv4 (Loose),172.16.200.0,regex-loose
Unknown,2024-03-09 13:12:45,,https://wiki.mikrotik.com/wiki/Manual:IP/Firewall/NAT#1:1_mapping,URL (Dirty),https://wiki.mikrotik.com/wiki/Manual:IP/Firewall/NAT#1:1_mapping,regex-greedy
Unknown,2024-03-09 13:03:34,,"Т е иначе говоря, находясь в сети 172.16.100.0/24 нам нужно обратиться к 172.16.200.0/24 и чтобы при этом роутер преобразовал данные запросы в запросы к сети 10.10.0.0/24 и обратно соответственно
Зачем?!:
Затем чтобы работала классовая маршрутизация так как наблюдаю ряд проблем при получении маршрутов на конечных устройствах с windows, и маршрут в сеть 10.10.0.0/24 живёт до первого обновления маршрутов после отваливается",IPv4 (Loose),172.16.100.0,regex-loose
Unknown,2024-03-09 08:11:41,,https://pastebin.com/240uqKxe,URL (Dirty),https://pastebin.com/240uqKxe,regex-greedy
Unknown,2024-03-09 00:53:28,,"Пример, как раз для РДП, первый раздел:
""Перенаправление портов Mikrotik""
https://mikrotiklab.ru/nastrojka/probros-portov-mikrotik.html",URL (Dirty),https://mikrotiklab.ru/nastrojka/probros-portov-mikrotik.html,regex-greedy
Unknown,2024-03-08 07:13:06,,"Разделили 

https://help.mikrotik.com/docs/display/ROS/WiFi#WiFi-Overview",URL (Dirty),https://help.mikrotik.com/docs/display/ROS/WiFi#WiFi-Overview,regex-greedy
Unknown,2024-03-07 16:54:53,,https://mikrotik-training.ru/kb/packet-sniffer/,URL (Dirty),https://mikrotik-training.ru/kb/packet-sniffer/,regex-greedy
Unknown,2024-03-07 14:11:58,,https://help.mikrotik.com/docs/display/ROS/Torch,URL (Dirty),https://help.mikrotik.com/docs/display/ROS/Torch,regex-greedy
Unknown,2024-03-07 10:11:38,,МТС ставит корпоративным клиентам роутеры микротик 😊 https://moskva.mts.ru/business/svyaz/internet-v-ofis-corp,URL (Dirty),https://moskva.mts.ru/business/svyaz/internet-v-ofis-corp,regex-greedy
Unknown,2024-03-06 23:12:53,,https://mikrotiksdwan.com,URL (Dirty),https://mikrotiksdwan.com,regex-greedy
Unknown,2024-03-06 04:23:08,,https://interface31.ru/tech_it/2021/05/zashhita-rdp-ot-perebora-paroley-pri-pomoshhi-obrudovaniya-mikrotik.html,URL (Dirty),https://interface31.ru/tech_it/2021/05/zashhita-rdp-ot-perebora-paroley-pri-pomoshhi-obrudovaniya-mikrotik.html,regex-greedy
Unknown,2024-03-06 03:48:25,,"Всем привет, в ROS v7.14 появилось  ""bgp - allow to leak routes between local VRFs"", никто не пробовал? То что нашел тут пока не вышло https://help.mikrotik.com/docs/pages/viewpage.action?pageId=328206#VirtualRoutingandForwarding(VRF)-DynamicVrf-Literouteleaking",URL (Dirty),https://help.mikrotik.com/docs/pages/viewpage.action?pageId=328206#VirtualRoutingandForwarding(VRF)-DynamicVrf-Literouteleaking,regex-greedy
Unknown,2024-03-04 20:54:48,,https://pastebin.com/eUZ17bbx,URL (Dirty),https://pastebin.com/eUZ17bbx,regex-greedy
Unknown,2024-03-04 20:42:06,,"Есть 3 канала в инет, все работают, кабель 3г и спутник, везде серый адрес и динамика, запускаю пинг на 8.8.8.8, выключаю первый и третий каналы и пинг обрыается, хотя ожидаю что он переключится на второй канал https://pastebin.com/nKbRU6cp может я что то не понял в статье и так и должно быть...",URL (Dirty),https://pastebin.com/nKbRU6cp,regex-greedy
Unknown,2024-03-04 20:36:04,,https://pastebin.com/dbjyas4J,URL (Dirty),https://pastebin.com/dbjyas4J,regex-greedy
Unknown,2024-03-04 05:09:46,,"/system/logging/memory/Lines=1000 (по умолчанию)
Использую скрипты + шедулер для уведомлений в телегу на предмет удачных\неудачаных подключений к микротику.
https://pastebin.com/nbfpcUJ0 - Шедулер
https://pastebin.com/sK0Ltm9A - скрипт 1
https://pastebin.com/sGn2aqkg - скрипт 2

Так вот, отправка исправно работает, но возникает периодически такая проблема.
Когда в лог файле достигнуто 1000 строк, не всегда, получаю ошибку при отправке оповещения: Download from api.telegram.org FAILED: Fetch failed with status 400
При этом лог перезаписывается как положено, новая инфа появляется.
Стоит очистить лог и снова все работает.
Подскажите, в чем загвоздка.",URL (Dirty),https://pastebin.com/nbfpcUJ0,regex-greedy
Unknown,2024-03-04 05:09:46,,"/system/logging/memory/Lines=1000 (по умолчанию)
Использую скрипты + шедулер для уведомлений в телегу на предмет удачных\неудачаных подключений к микротику.
https://pastebin.com/nbfpcUJ0 - Шедулер
https://pastebin.com/sK0Ltm9A - скрипт 1
https://pastebin.com/sGn2aqkg - скрипт 2

Так вот, отправка исправно работает, но возникает периодически такая проблема.
Когда в лог файле достигнуто 1000 строк, не всегда, получаю ошибку при отправке оповещения: Download from api.telegram.org FAILED: Fetch failed with status 400
При этом лог перезаписывается как положено, новая инфа появляется.
Стоит очистить лог и снова все работает.
Подскажите, в чем загвоздка.",URL (Dirty),https://pastebin.com/sK0Ltm9A,regex-greedy
Unknown,2024-03-04 05:09:46,,"/system/logging/memory/Lines=1000 (по умолчанию)
Использую скрипты + шедулер для уведомлений в телегу на предмет удачных\неудачаных подключений к микротику.
https://pastebin.com/nbfpcUJ0 - Шедулер
https://pastebin.com/sK0Ltm9A - скрипт 1
https://pastebin.com/sGn2aqkg - скрипт 2

Так вот, отправка исправно работает, но возникает периодически такая проблема.
Когда в лог файле достигнуто 1000 строк, не всегда, получаю ошибку при отправке оповещения: Download from api.telegram.org FAILED: Fetch failed with status 400
При этом лог перезаписывается как положено, новая инфа появляется.
Стоит очистить лог и снова все работает.
Подскажите, в чем загвоздка.",URL (Dirty),https://pastebin.com/sGn2aqkg,regex-greedy
Unknown,2024-03-03 18:49:08,,https://habr.com/ru/articles/134892/,URL (Dirty),https://habr.com/ru/articles/134892/,regex-greedy
